0.2					 0.265321					 -0.00251296
0.25					 0.265321					 -0.00360741
0.3					 0.265321					 -0.004766
0.35					 0.265321					 -0.00575545
0.4					 0.265321					 -0.00638766
0.45					 0.265321					 -0.00781882
0.5					 0.265321					 -0.00913805
0.55					 0.265321					 -0.0105949
0.6					 0.265321					 -0.0118405
0.65					 0.265321					 -0.0126648
0.7					 0.265321					 -0.0140237
0.75					 0.265321					 -0.0158501
0.8					 0.265321					 -0.0171125
0.85					 0.265321					 -0.0190802
0.9					 0.265321					 -0.0201357
0.95					 0.265321					 -0.0217209
1					 0.265321					 -0.0237959
1.05					 0.265321					 -0.0254794
1.1					 0.265321					 -0.027483
1.15					 0.265321					 -0.0281697
1.2					 0.265321					 -0.0291786
1.25					 0.265321					 -0.0301663
1.3					 0.265321					 -0.0304382
1.35					 0.265321					 -0.0303329
1.4					 0.265321					 -0.0284136
1.45					 0.265321					 -0.027039
1.5					 0.265321					 -0.0258228
1.55					 0.265321					 -0.0240867
1.6					 0.265321					 -0.0224901
1.65					 0.265321					 -0.0199008
1.7					 0.265321					 -0.0182853
1.75					 0.265321					 -0.0172586
1.8					 0.265321					 -0.0165009
1.85					 0.265321					 -0.0164076
1.9					 0.265321					 -0.0156838
1.95					 0.265321					 -0.0157495
2					 0.265321					 -0.0161071
0					 0.397981					 -0.00115193
0.05					 0.397981					 -0.000658269
0.1					 0.397981					 -0.00104746
0.15					 0.397981					 -0.00214189
0.2					 0.397981					 -0.00342859
0.25					 0.397981					 -0.0048274
0.3					 0.397981					 -0.00603841
0.35					 0.397981					 -0.00681593
0.4					 0.397981					 -0.0076595
0.45					 0.397981					 -0.00908577
0.5					 0.397981					 -0.0107495
0.55					 0.397981					 -0.0126544
0.6					 0.397981					 -0.0136394
0.65					 0.397981					 -0.0147599
0.7					 0.397981					 -0.0163706
0.75					 0.397981					 -0.0183249
0.8					 0.397981					 -0.0202687
0.85					 0.397981					 -0.0219619
0.9					 0.397981					 -0.0234609
0.95					 0.397981					 -0.0254731
1					 0.397981					 -0.0279549
1.05					 0.397981					 -0.030688
1.1					 0.397981					 -0.0333395
1.15					 0.397981					 -0.0352367
1.2					 0.397981					 -0.0371994
1.25					 0.397981					 -0.0399905
1.3					 0.397981					 -0.0426025
1.35					 0.397981					 -0.0426513
1.4					 0.397981					 -0.0395975
1.45					 0.397981					 -0.0364004
1.5					 0.397981					 -0.034976
1.55					 0.397981					 -0.032046
1.6					 0.397981					 -0.0276836
1.65					 0.397981					 -0.023385
1.7					 0.397981					 -0.02029
1.75					 0.397981					 -0.0187755
1.8					 0.397981					 -0.0176969
1.85					 0.397981					 -0.0171258
1.9					 0.397981					 -0.0162612
1.95					 0.397981					 -0.0158646
2					 0.397981					 -0.0157076
-0.0111864					 0.376999					 0.0534928
0.0452937					 0.380446					 0.0529368
0.0988102					 0.380898					 0.0519899
0.149458					 0.38139					 0.0505589
0.200049					 0.382157					 0.0490817
0.250557					 0.381983					 0.0481413
0.300834					 0.381845					 0.0469611
0.351097					 0.38185					 0.0453246
0.401042					 0.381254					 0.0439036
0.451005					 0.381379					 0.0424341
0.502437					 0.381035					 0.0409324
0.551291					 0.38051					 0.0396327
0.599807					 0.380211					 0.0376782
0.651271					 0.379662					 0.0355408
0.701213					 0.379216					 0.0335806
0.752601					 0.379148					 0.0310061
0.801486					 0.378056					 0.0290648
0.850308					 0.377708					 0.0265968
0.90191					 0.376845					 0.0235805
0.952256					 0.37619					 0.0208795
1.00397					 0.37592					 0.017099
1.05457					 0.375526					 0.0138962
1.1043					 0.376041					 0.0102503
1.1544					 0.37733					 0.00642201
1.206					 0.380374					 0.000235372
1.2592					 0.385225					 -0.00993839
1.31052					 0.395608					 -0.0232917
1.36112					 0.407276					 -0.0332405
1.41286					 0.416802					 -0.040081
1.4649					 0.426033					 -0.0425703
1.51559					 0.433865					 -0.0433381
1.56678					 0.446407					 -0.039632
1.616					 0.4621					 -0.0335819
1.66378					 0.478079					 -0.0273327
1.70875					 0.492842					 -0.0227656
1.75027					 0.501898					 -0.0204998
1.79378					 0.51119					 -0.0185194
1.83742					 0.518883					 -0.0175643
1.88169					 0.522705					 -0.0169626
1.91951					 0.52703					 -0.017081
1.94961					 0.531332					 -0.0172147
-0.00411156					 0.420374					 0.102888
0.0480698					 0.423196					 0.101661
0.0992557					 0.424645					 0.100292
0.150139					 0.425625					 0.0990905
0.200775					 0.426395					 0.0976786
0.251161					 0.426921					 0.0962337
0.301328					 0.427354					 0.0947449
0.351505					 0.427868					 0.0930486
0.401649					 0.428399					 0.0911932
0.451762					 0.428976					 0.08926
0.50225					 0.429265					 0.086939
0.551652					 0.430229					 0.0849716
0.601056					 0.430472					 0.0820853
0.651715					 0.431674					 0.0793284
0.701707					 0.432445					 0.0762894
0.752433					 0.432963					 0.0727854
0.801781					 0.434088					 0.0695186
0.851005					 0.434221					 0.0654075
0.901922					 0.435615					 0.0610158
0.952054					 0.43647					 0.0562882
1.00331					 0.437277					 0.0508838
1.05352					 0.438827					 0.0454212
1.10288					 0.440735					 0.0386817
1.15223					 0.444886					 0.0303385
1.20271					 0.450148					 0.0194388
1.25476					 0.456796					 0.00701614
1.30562					 0.46543					 -0.00591343
1.3574					 0.475355					 -0.0185306
1.41017					 0.487374					 -0.0288587
1.46374					 0.499986					 -0.0358083
1.51602					 0.512381					 -0.0399161
1.56809					 0.531059					 -0.0386599
1.61761					 0.554315					 -0.0340244
1.66453					 0.580026					 -0.0279793
1.70771					 0.6039					 -0.0230482
1.74705					 0.619995					 -0.0206555
1.78723					 0.636105					 -0.0184219
1.82738					 0.648402					 -0.0175139
1.8684					 0.654808					 -0.0172539
1.90381					 0.659933					 -0.0174826
1.93179					 0.664288					 -0.0175525
0.000629678					 0.436084					 0.148119
0.0503404					 0.436961					 0.146256
0.100413					 0.43826					 0.14468
0.150917					 0.439659					 0.143423
0.201387					 0.441095					 0.142122
0.25171					 0.441801					 0.140332
0.301779					 0.442841					 0.138541
0.352006					 0.444257					 0.136701
0.402082					 0.445466					 0.134463
0.452054					 0.446879					 0.13207
0.502089					 0.448174					 0.129272
0.552066					 0.449466					 0.12617
0.601994					 0.451584					 0.122769
0.652075					 0.453531					 0.118954
0.701811					 0.4556					 0.114745
0.751818					 0.457962					 0.110207
0.801689					 0.459856					 0.104999
0.851448					 0.462463					 0.099187
0.901386					 0.465015					 0.0927449
0.95097					 0.467618					 0.0855548
1.00077					 0.470725					 0.077739
1.05025					 0.473738					 0.0690772
1.09995					 0.477691					 0.0591585
1.14976					 0.482445					 0.0479739
1.19957					 0.488741					 0.0355424
1.24927					 0.496254					 0.022847
1.30018					 0.506263					 0.00970714
1.35274					 0.519652					 -0.00390575
1.40595					 0.53573					 -0.0162004
1.45964					 0.553901					 -0.0264318
1.51187					 0.572805					 -0.032535
1.56486					 0.600757					 -0.0351556
1.61544					 0.635482					 -0.0331861
1.66243					 0.674837					 -0.028132
1.70458					 0.710479					 -0.0229718
1.74123					 0.737956					 -0.0197861
1.77745					 0.765645					 -0.0177861
1.81433					 0.784082					 -0.0170827
1.85288					 0.792577					 -0.0172835
1.88672					 0.795743					 -0.0177343
1.91367					 0.796669					 -0.0179011
0.00145322					 0.449437					 0.196958
0.0515764					 0.451122					 0.195285
0.101663					 0.452653					 0.193627
0.151819					 0.454233					 0.192088
0.202035					 0.455764					 0.190459
0.252235					 0.457351					 0.188698
0.302298					 0.459051					 0.186725
0.352371					 0.460929					 0.184527
0.40245					 0.462998					 0.182059
0.452448					 0.465275					 0.179267
0.502426					 0.467815					 0.176122
0.552311					 0.470558					 0.172485
0.602258					 0.473746					 0.168354
0.652146					 0.477098					 0.163838
0.701945					 0.480716					 0.158732
0.751719					 0.484648					 0.153066
0.801389					 0.48866					 0.146545
0.850969					 0.493009					 0.139108
0.900434					 0.497555					 0.130983
0.949709					 0.502337					 0.121788
0.99881					 0.507588					 0.111648
1.04772					 0.513092					 0.100229
1.09666					 0.519273					 0.0871403
1.14547					 0.526118					 0.0728146
1.19436					 0.53418					 0.0574837
1.24327					 0.543185					 0.042227
1.29322					 0.554626					 0.0263448
1.34474					 0.569254					 0.0101872
1.39695					 0.587011					 -0.00448141
1.44986					 0.608321					 -0.0172913
1.5023					 0.631775					 -0.0257058
1.55533					 0.665676					 -0.0305293
1.60683					 0.710035					 -0.0309595
1.65466					 0.76322					 -0.0272643
1.69751					 0.814473					 -0.0221583
1.73315					 0.853594					 -0.0183909
1.7666					 0.89473					 -0.0165242
1.80148					 0.918115					 -0.0161356
1.84022					 0.926916					 -0.0168967
1.8743					 0.929243					 -0.0177422
1.90062					 0.929676					 -0.0181303
0.00274283					 0.463169					 0.24498
0.0526921					 0.464905					 0.243234
0.102662					 0.466668					 0.241495
0.152683					 0.468495					 0.23977
0.202741					 0.470436					 0.237996
0.252813					 0.472544					 0.236076
0.302882					 0.474857					 0.233923
0.35292					 0.477421					 0.23148
0.402946					 0.480269					 0.228715
0.452926					 0.483445					 0.225576
0.502898					 0.487006					 0.221998
0.552814					 0.490997					 0.217851
0.60274					 0.495465					 0.213053
0.652547					 0.500195					 0.20783
0.702314					 0.505341					 0.201853
0.751956					 0.510888					 0.195131
0.801487					 0.51681					 0.187349
0.850897					 0.523166					 0.178434
0.900042					 0.52971					 0.168683
0.948945					 0.536622					 0.157587
0.997472					 0.543922					 0.145283
1.0457					 0.551569					 0.131335
1.09372					 0.559823					 0.11543
1.14146					 0.568505					 0.0982164
1.18913					 0.577975					 0.080166
1.23664					 0.588229					 0.0622451
1.28494					 0.600233					 0.0438911
1.33457					 0.615347					 0.0254798
1.38488					 0.633598					 0.00855188
1.43616					 0.656023					 -0.00626641
1.48719					 0.682395					 -0.0171085
1.53905					 0.719227					 -0.0237957
1.59058					 0.771017					 -0.0261302
1.6387					 0.831201					 -0.0246847
1.68289					 0.907404					 -0.0192401
1.72061					 0.973597					 -0.0147804
1.75327					 1.0326					 -0.0132308
1.78981					 1.05569					 -0.0145127
1.83055					 1.0603					 -0.0158312
1.86476					 1.06248					 -0.0172379
1.89144					 1.06361					 -0.0181852
0.00373431					 0.476944					 0.292942
0.0536688					 0.478847					 0.291168
0.103595					 0.480828					 0.289389
0.153533					 0.482954					 0.28757
0.203506					 0.485284					 0.28566
0.25352					 0.487879					 0.283543
0.303563					 0.49078					 0.281181
0.353606					 0.494036					 0.278502
0.403648					 0.497677					 0.27543
0.453626					 0.501744					 0.271935
0.503653					 0.506314					 0.267913
0.553579					 0.511489					 0.263195
0.603565					 0.517295					 0.257813
0.653348					 0.523404					 0.251793
0.703102					 0.530076					 0.244928
0.752717					 0.537261					 0.237156
0.80214					 0.545033					 0.228077
0.851437					 0.55339					 0.217769
0.900365					 0.561904					 0.206296
0.948958					 0.570886					 0.193295
0.996991					 0.580209					 0.178856
1.04454					 0.589899					 0.162387
1.09164					 0.600186					 0.14379
1.13818					 0.610694					 0.123733
1.18437					 0.621606					 0.102955
1.2301					 0.632805					 0.0823393
1.27623					 0.645317					 0.0613953
1.32331					 0.660561					 0.0407784
1.37093					 0.678679					 0.0215455
1.41959					 0.701133					 0.00474645
1.468					 0.727228					 -0.00808551
1.51779					 0.764019					 -0.01671
1.56911					 0.820697					 -0.0197514
1.61787					 0.884962					 -0.0205852
1.66576					 0.988488					 -0.0152256
1.70525					 1.07737					 -0.0100399
1.73369					 1.17795					 -0.00994003
1.77881					 1.19254					 -0.0134511
1.82429					 1.19194					 -0.0157283
1.85918					 1.19311					 -0.0172288
1.88533					 1.19391					 -0.0180127
0.00403558					 2.0955					 0.287038
0.0539209					 2.09367					 0.284636
0.103762					 2.09174					 0.282138
0.153583					 2.08965					 0.279504
0.203392					 2.08737					 0.276716
0.253206					 2.08478					 0.273661
0.303041					 2.08184					 0.270245
0.35288					 2.07862					 0.266434
0.402695					 2.07511					 0.262172
0.45249					 2.07122					 0.257343
0.502278					 2.06687					 0.251794
0.551974					 2.06198					 0.245385
0.601619					 2.05674					 0.238167
0.651045					 2.05123					 0.230147
0.700357					 2.0453					 0.221123
0.749477					 2.03905					 0.21107
0.798255					 2.03238					 0.199767
0.846828					 2.02532					 0.187234
0.894992					 2.01818					 0.173734
0.94274					 2.01068					 0.159004
0.990276					 2.00287					 0.14312
1.03706					 1.99498					 0.125768
1.08406					 1.98566					 0.107773
1.13071					 1.97596					 0.0890324
1.17735					 1.96519					 0.070284
1.22405					 1.95383					 0.0523056
1.27134					 1.9401					 0.0348691
1.31962					 1.92231					 0.0184924
1.36828					 1.90079					 0.00366663
1.41735					 1.87379					 -0.00887323
1.46675					 1.84358					 -0.017054
1.51685					 1.79933					 -0.0209114
1.56777					 1.73777					 -0.0220153
1.61633					 1.66734					 -0.0214456
1.66426					 1.55637					 -0.0158895
1.70339					 1.45909					 -0.00924705
1.73188					 1.34537					 -0.0105627
1.77805					 1.33731					 -0.0135696
1.82335					 1.33331					 -0.0156871
1.85801					 1.3325					 -0.0171659
1.88398					 1.33316					 -0.017891
0.00311163					 2.12193					 0.244653
0.0530477					 2.12025					 0.242301
0.102954					 2.11853					 0.239916
0.152851					 2.11673					 0.237472
0.202737					 2.1148					 0.234933
0.252626					 2.11266					 0.232201
0.302528					 2.11027					 0.229163
0.352407					 2.10765					 0.225795
0.402251					 2.10482					 0.222061
0.452078					 2.10169					 0.217842
0.501851					 2.09818					 0.213033
0.551611					 2.09431					 0.207428
0.601278					 2.09015					 0.201155
0.650808					 2.08575					 0.194234
0.700238					 2.08102					 0.186429
0.749486					 2.07596					 0.17778
0.798561					 2.07067					 0.168
0.847459					 2.06499					 0.157105
0.896078					 2.05911					 0.145457
0.944456					 2.05287					 0.132631
0.99263					 2.04604					 0.118897
1.04049					 2.0389					 0.103941
1.08853					 2.03078					 0.0877236
1.13657					 2.02173					 0.0710217
1.18488					 2.01144					 0.0541815
1.23323					 1.9999					 0.0381414
1.28264					 1.98582					 0.0224578
1.33335					 1.96778					 0.00735767
1.38439					 1.94562					 -0.00584147
1.43593					 1.91862					 -0.016838
1.48652					 1.88854					 -0.0242266
1.53783					 1.84472					 -0.0272821
1.58821					 1.78726					 -0.0271523
1.63554					 1.72169					 -0.0244956
1.67933					 1.63977					 -0.0188052
1.72198					 1.5924					 -0.0157407
1.75148					 1.5134					 -0.0133794
1.7868					 1.48432					 -0.0148225
1.82709					 1.47609					 -0.0162073
1.86105					 1.47098					 -0.0174426
1.88665					 1.46741					 -0.0180627
0.00222219					 2.14818					 0.202293
0.0522127					 2.14669					 0.200006
0.102195					 2.14522					 0.197759
0.152175					 2.14374					 0.195514
0.202173					 2.14217					 0.193229
0.252183					 2.14049					 0.190828
0.302176					 2.13868					 0.188205
0.352135					 2.1367					 0.185288
0.402062					 2.13454					 0.182052
0.451938					 2.13217					 0.17842
0.501778					 2.12953					 0.174321
0.551619					 2.1267					 0.169632
0.601386					 2.12359					 0.164312
0.65108					 2.12028					 0.158435
0.700681					 2.11675					 0.151857
0.750134					 2.11293					 0.144548
0.799564					 2.10896					 0.136384
0.848824					 2.10467					 0.12727
0.897944					 2.10006					 0.117385
0.946907					 2.09508					 0.106508
0.995637					 2.08953					 0.0947213
1.04445					 2.08336					 0.0819212
1.09353					 2.07606					 0.067924
1.14277					 2.06768					 0.0532907
1.19236					 2.05789					 0.0382671
1.24197					 2.04687					 0.0239447
1.29296					 2.03307					 0.00995369
1.34546					 2.01521					 -0.00360455
1.39833					 1.99328					 -0.0150641
1.45143					 1.96735					 -0.0243179
1.50314					 1.93888					 -0.0304958
1.55489					 1.89947					 -0.0319853
1.60486					 1.84915					 -0.0303516
1.65154					 1.79188					 -0.0259245
1.69331					 1.73449					 -0.0208494
1.73034					 1.69494					 -0.0185372
1.7645					 1.65552					 -0.0166061
1.79784					 1.62841					 -0.0163451
1.83482					 1.61544					 -0.0171917
1.86787					 1.60923					 -0.0180633
1.8933					 1.60587					 -0.0185218
0.00103498					 2.17422					 0.15977
0.0512416					 2.17278					 0.157594
0.10135					 2.1716					 0.155492
0.151497					 2.17041					 0.153498
0.201638					 2.16922					 0.151527
0.25178					 2.168					 0.149477
0.301902					 2.16673					 0.147243
0.351949					 2.16539					 0.144765
0.401934					 2.16396					 0.142037
0.451875					 2.16233					 0.139028
0.50183					 2.16056					 0.135663
0.551761					 2.15866					 0.13183
0.601634					 2.15667					 0.127442
0.651472					 2.15446					 0.12264
0.701266					 2.15212					 0.11729
0.75101					 2.14952					 0.111401
0.80073					 2.14688					 0.104816
0.850392					 2.14398					 0.0974333
0.899956					 2.14073					 0.0894254
0.949474					 2.13709					 0.0805512
0.998892					 2.13279					 0.0709001
1.04842					 2.12777					 0.0603464
1.09833					 2.12144					 0.0485643
1.14842					 2.1138					 0.0360443
1.19895					 2.10472					 0.0229263
1.24943					 2.09457					 0.0102656
1.30139					 2.08147					 -0.00208614
1.3548					 2.06471					 -0.0139372
1.40856					 2.0445					 -0.023637
1.46228					 2.02167					 -0.0311691
1.51418					 1.9974					 -0.035246
1.56593					 1.9642					 -0.0352453
1.615					 1.92344					 -0.0321064
1.66075					 1.87877					 -0.0269887
1.70165					 1.83831					 -0.0225954
1.73841					 1.80746					 -0.0198562
1.7733					 1.77746					 -0.0177307
1.80873					 1.75576					 -0.0171711
1.84557					 1.74371					 -0.0174866
1.87774					 1.73768					 -0.0182512
1.90379					 1.73437					 -0.018887
0.000631484					 2.19948					 0.116456
0.05032					 2.19872					 0.114315
0.100314					 2.19798					 0.112365
0.150836					 2.19706					 0.110678
0.201075					 2.19626					 0.109009
0.251312					 2.19548					 0.107349
0.301583					 2.19478					 0.105542
0.351705					 2.19413					 0.103461
0.401747					 2.19341					 0.101227
0.451723					 2.19249					 0.0988253
0.501735					 2.19146					 0.0962598
0.551818					 2.19051					 0.0932729
0.601805					 2.18958					 0.0898554
0.65175					 2.18849					 0.0860986
0.701747					 2.18729					 0.082009
0.751688					 2.18588					 0.0775683
0.801738					 2.18451					 0.0726544
0.85176					 2.18304					 0.0671357
0.901743					 2.18122					 0.0610346
0.951798					 2.17906					 0.054294
1.00177					 2.17623					 0.0469254
1.05188					 2.1726					 0.0388201
1.10235					 2.16766					 0.0296
1.15315					 2.16135					 0.0194407
1.20426					 2.1536					 0.00842983
1.255					 2.1449					 -0.00244673
1.30745					 2.13323					 -0.0129952
1.36129					 2.1183					 -0.0230329
1.41531					 2.10091					 -0.0308404
1.46886					 2.08226					 -0.0363536
1.52027					 2.06336					 -0.0386638
1.57145					 2.03734					 -0.0370771
1.61975					 2.00596					 -0.0327736
1.66521					 1.97282					 -0.0273952
1.70649					 1.94436					 -0.0233759
1.74471					 1.92334					 -0.0209533
1.78205					 1.9019					 -0.0186709
1.81943					 1.88506					 -0.0178814
1.85718					 1.87493					 -0.0177972
1.89007					 1.86922					 -0.018312
1.91709					 1.86577					 -0.0187834
-0.00338322					 2.2267					 0.0771526
0.0485012					 2.22506					 0.0747784
0.0992767					 2.22364					 0.0729385
0.149926					 2.2233					 0.0716076
0.200846					 2.22289					 0.0702816
0.251154					 2.22247					 0.0690067
0.300957					 2.22225					 0.067627
0.351108					 2.22222					 0.0660636
0.401473					 2.2218					 0.0643413
0.451811					 2.2218					 0.0627004
0.501913					 2.22143					 0.0609393
0.551415					 2.22124					 0.0588249
0.601324					 2.22128					 0.0566353
0.651752					 2.22077					 0.0538751
0.701944					 2.22053					 0.0511587
0.752465					 2.22048					 0.0484682
0.802347					 2.21981					 0.04512
0.85227					 2.21989					 0.0419992
0.90301					 2.21888					 0.0376853
0.953608					 2.21786					 0.0332394
1.00463					 2.21643					 0.02853
1.05533					 2.2137					 0.0227085
1.10592					 2.20979					 0.015823
1.15575					 2.20341					 0.00670837
1.20596					 2.19505					 -0.00446386
1.25999					 2.18835					 -0.0149674
1.31149					 2.17985					 -0.0247232
1.36438					 2.16901					 -0.0331524
1.41753					 2.15591					 -0.0389769
1.4702					 2.1425					 -0.042279
1.52144					 2.13012					 -0.0420572
1.57196					 2.11195					 -0.0387545
1.61986					 2.0902					 -0.0334523
1.66583					 2.06759					 -0.0278818
1.70906					 2.04941					 -0.0238278
1.74848					 2.03537					 -0.0214275
1.78936					 2.02023					 -0.0194372
1.8298					 2.00837					 -0.0184603
1.87064					 2.00119					 -0.0181051
1.90642					 1.99765					 -0.0182454
1.93473					 1.99586					 -0.0183724
-0.0111205					 2.27865					 0.0356166
0.0469362					 2.27654					 0.0333908
0.098936					 2.27668					 0.0321761
0.148336					 2.27639					 0.0312402
0.201528					 2.27638					 0.0301313
0.251833					 2.27648					 0.0291084
0.299388					 2.27671					 0.0281892
0.349549					 2.27697					 0.0271159
0.400996					 2.2775					 0.025815
0.452438					 2.27741					 0.0245506
0.502358					 2.27771					 0.0230964
0.549891					 2.27812					 0.0219603
0.59992					 2.27856					 0.0204109
0.651345					 2.27931					 0.0187006
0.701595					 2.27976					 0.0169495
0.753008					 2.2799					 0.0148438
0.802212					 2.28065					 0.013194
0.851442					 2.28077					 0.0113147
0.90315					 2.28127					 0.00903306
0.953991					 2.28123					 0.00657846
1.00598					 2.28061					 0.00341951
1.05721					 2.27948					 0.000370043
1.1078					 2.27687					 -0.00361348
1.15856					 2.27253					 -0.00950277
1.21021					 2.26544					 -0.0195417
1.26207					 2.25701					 -0.0301476
1.31341					 2.24738					 -0.0386811
1.36506					 2.23817					 -0.0440214
1.41706					 2.2291					 -0.0457756
1.46835					 2.22018					 -0.0451666
1.51819					 2.21204					 -0.0428835
1.56823					 2.20008					 -0.0377838
1.61655					 2.18566					 -0.0317423
1.66385					 2.1719					 -0.0262188
1.70873					 2.16063					 -0.022804
1.75114					 2.15231					 -0.0206349
1.79489					 2.14359					 -0.018557
1.83881					 2.13628					 -0.0176515
1.88298					 2.13226					 -0.0170493
1.92069					 2.12895					 -0.0174199
1.95152					 2.12614					 -0.0179602
0					 2.25522					 -0.0154149
0.05					 2.25522					 -0.0148285
0.1					 2.25522					 -0.0153616
0.15					 2.25522					 -0.0161019
0.2					 2.25522					 -0.0169211
0.25					 2.25522					 -0.0178523
0.3					 2.25522					 -0.0186806
0.35					 2.25522					 -0.019439
0.4					 2.25522					 -0.0203739
0.45					 2.25522					 -0.0213482
0.5					 2.25522					 -0.022762
0.55					 2.25522					 -0.0234726
0.6					 2.25522					 -0.0248256
0.65					 2.25522					 -0.0255975
0.7					 2.25522					 -0.0267909
0.75					 2.25522					 -0.028392
0.8					 2.25522					 -0.0293942
0.85					 2.25522					 -0.0310034
0.9					 2.25522					 -0.0319981
0.95					 2.25522					 -0.0334798
1					 2.25522					 -0.0355112
1.05					 2.25522					 -0.0372231
1.1					 2.25522					 -0.0394007
1.15					 2.25522					 -0.0406072
1.2					 2.25522					 -0.0422675
1.25					 2.25522					 -0.0441497
1.3					 2.25522					 -0.0426982
1.35					 2.25522					 -0.0399428
1.4					 2.25522					 -0.0364148
1.45					 2.25522					 -0.0337304
1.5					 2.25522					 -0.032923
1.55					 2.25522					 -0.0294226
1.6					 2.25522					 -0.0259847
1.65					 2.25522					 -0.022559
1.7					 2.25522					 -0.020175
1.75					 2.25522					 -0.0189659
1.8					 2.25522					 -0.0179124
1.85					 2.25522					 -0.0174043
1.9					 2.25522					 -0.0165909
1.95					 2.25522					 -0.0162693
2					 2.25522					 -0.0161662
0					 2.38788					 -0.0138206
0.05					 2.38788					 -0.013274
0.1					 2.38788					 -0.0130457
0.15					 2.38788					 -0.0136538
0.2					 2.38788					 -0.0143236
0.25					 2.38788					 -0.0150932
0.3					 2.38788					 -0.0158777
0.35					 2.38788					 -0.0166384
0.4					 2.38788					 -0.0173852
0.45					 2.38788					 -0.0183516
0.5					 2.38788					 -0.019613
0.55					 2.38788					 -0.0202776
0.6					 2.38788					 -0.0215683
0.65					 2.38788					 -0.0220683
0.7					 2.38788					 -0.0230749
0.75					 2.38788					 -0.02453
0.8					 2.38788					 -0.0252137
0.85					 2.38788					 -0.0267151
0.9					 2.38788					 -0.0272735
0.95					 2.38788					 -0.0283209
1					 2.38788					 -0.029875
1.05					 2.38788					 -0.030869
1.1					 2.38788					 -0.0321639
1.15					 2.38788					 -0.0320931
1.2					 2.38788					 -0.0324535
1.25					 2.38788					 -0.0327083
1.3					 2.38788					 -0.0319556
1.35					 2.38788					 -0.0309391
1.4					 2.38788					 -0.0284715
1.45					 2.38788					 -0.0268076
1.5					 2.38788					 -0.0254032
1.55					 2.38788					 -0.0235612
1.6					 2.38788					 -0.0220348
1.65					 2.38788					 -0.0196855
1.7					 2.38788					 -0.0182941
1.75					 2.38788					 -0.0173817
1.8					 2.38788					 -0.01665
1.85					 2.38788					 -0.0165519
1.9					 2.38788					 -0.0158556
1.95					 2.38788					 -0.0159681
2					 2.38788					 -0.0163929
0					 2.52054					 -0.0134319
0.05					 2.52054					 -0.0128526
0.1					 2.52054					 -0.0127435
0.15					 2.52054					 -0.0132933
0.2					 2.52054					 -0.0139485
0.25					 2.52054					 -0.0146866
0.3					 2.52054					 -0.0154529
0.35					 2.52054					 -0.0162286
0.4					 2.52054					 -0.0169835
